id,title length,tags count,max tag popularity,avg tag popularity,min tag popularity,total code %,java %,json %,xml %,stack traces %,length,words count,day of week,reputation,intercalations,score,number of answers,max answer score,avg answer score,min answer score,number of comments,max answer length,avg answer length,min answer length
4578934,37,3,987300,586424.6666666666,1206,0.0,0.0,0.0,0.0,0.0,1160,201,Sunday,28,0,0,1,0,0.0,0,0,559,559.0,559
4584775,50,5,987300,353383.2,434,0.0,0.0,0.0,0.0,0.0,219,38,Monday,6077,0,4,5,5,2.0,-1,0,310,201.8,81
4604867,61,3,987300,335223.6666666667,2346,0.0,0.0,0.0,0.0,0.0,925,179,Wednesday,100,0,1,2,1,0.5,0,0,1081,819.5,558
4611924,81,2,987300,505833.5,24367,0.0,0.0,0.0,0.0,0.0,199,39,Thursday,45,0,3,1,0,0.0,0,0,353,353.0,353
4625034,46,3,987300,500120.6666666667,24034,0.7614178595773687,0.4887525562372188,0.0,0.27266530334015,0.0,1467,65,Friday,72,3,0,2,3,1.5,0,0,890,558.5,227
4646276,55,4,987300,256868.75,1000,0.7225913621262459,0.7225913621262459,0.0,0.0,0.0,602,35,Monday,11,1,2,5,2,0.8,0,2,1295,585.0,117
4648261,48,4,987300,260289.75,4349,0.0,0.0,0.0,0.0,0.0,570,110,Monday,3634,0,6,3,3,1.3333333333333333,0,1,548,243.33333333333334,37
4649015,45,2,987300,499436.0,11572,0.0,0.0,0.0,0.0,0.0,75,16,Monday,1710,0,8,5,7,4.2,2,4,2637,1614.0,236
4652530,31,5,987300,300777.0,676,0.3546511627906977,0.3546511627906977,0.0,0.0,0.0,344,45,Monday,3697,2,0,1,4,4.0,4,0,161,161.0,161
4656366,38,5,987300,210427.2,202,0.0,0.0,0.0,0.0,0.0,593,117,Tuesday,727,0,4,1,4,4.0,4,0,169,169.0,169
466893,60,3,987300,337387.0,12199,0.3084527928818586,0.0,0.0,0.3084527928818586,0.0,2023,243,Wednesday,80013,2,10,4,9,4.0,0,0,261,157.0,93
4675595,50,3,987300,330148.6666666667,1445,0.0,0.0,0.0,0.0,0.0,1263,220,Thursday,26446,0,3,4,4,2.5,1,14,978,638.0,199
4678872,37,2,987300,560878.0,134456,0.625,0.625,0.0,0.0,0.0,440,27,Thursday,1771,2,0,3,6,3.3333333333333335,1,1,259,176.0,101
4694371,47,2,987300,497762.0,8224,0.5492957746478874,0.5492957746478874,0.0,0.0,0.0,71,6,Friday,165,1,1,3,20,7.333333333333333,0,2,82,68.66666666666667,61
4700111,57,4,987300,253475.0,2385,0.35571260306242636,0.35571260306242636,0.0,0.0,0.0,849,104,Saturday,5270,4,4,4,5,3.0,1,0,430,260.25,103
4700932,46,4,987300,253307.25,646,0.4681933842239186,0.4681933842239186,0.0,0.0,0.0,1179,114,Saturday,5906,6,6,2,1,0.5,0,2,1414,863.0,312
4707133,20,4,987300,301868.25,7433,0.0,0.0,0.0,0.0,0.0,417,77,Sunday,766,0,2,5,3,2.0,1,0,701,445.4,328
4711822,51,1,987300,987300.0,987300,0.0,0.0,0.0,0.0,0.0,1010,198,Monday,26,0,0,1,0,0.0,0,2,1998,1998.0,1998
4712139,60,1,987300,987300.0,987300,0.19704433497536947,0.19704433497536947,0.0,0.0,0.0,203,24,Monday,2186,2,12,2,15,9.0,3,0,526,508.5,491
4714290,131,3,987300,333392.3333333333,215,0.37145049884881043,0.0,0.0,0.37145049884881043,0.0,1303,148,Monday,18475,2,5,3,6,2.6666666666666665,0,1,319,282.3333333333333,225
4719367,21,3,987300,330147.6666666667,269,0.0,0.0,0.0,0.0,0.0,228,48,Tuesday,663,0,2,1,3,3.0,3,0,216,216.0,216
4722743,40,3,987300,330909.6666666667,1885,0.0,0.0,0.0,0.0,0.0,2944,562,Tuesday,171756,0,13,7,2,0.42857142857142855,0,2,1433,643.0,175
4724797,50,3,987300,364026.0,540,0.0,0.0,0.0,0.0,0.0,171,34,Tuesday,1490,0,0,5,7,2.0,0,7,3227,928.4,238
4732544,59,3,987300,331736.6666666667,409,0.0,0.0,0.0,0.0,0.0,653,84,Wednesday,No owner,0,145,10,216,24.1,-1,5,1970,763.6,203
4735317,66,4,987300,247598.25,234,0.0,0.0,0.0,0.0,0.0,443,79,Wednesday,2591,0,3,0,-,-,-,2,-,-,-
4748426,58,3,987300,354012.3333333333,24104,0.6233766233766234,0.6233766233766234,0.0,0.0,0.0,770,44,Thursday,5152,4,3,1,3,3.0,3,0,2564,2564.0,2564
4757077,37,3,987300,330285.3333333333,682,0.0,0.0,0.0,0.0,0.0,401,76,Friday,5712,0,1,1,1,1.0,1,0,509,509.0,509
4762164,61,4,987300,304199.75,57549,0.11831103678929766,0.11831103678929766,0.0,0.0,0.0,2392,377,Friday,308,4,3,3,3,1.6666666666666667,0,2,703,551.0,300
4778288,26,3,987300,351977.6666666667,11084,0.0,0.0,0.0,0.0,0.0,475,101,Monday,13,0,2,1,2,2.0,2,0,337,337.0,337
4797948,55,4,987300,255657.0,711,0.0,0.0,0.0,0.0,0.0,464,76,Tuesday,6,0,0,0,-,-,-,6,-,-,-
479825,40,3,987300,360553.6666666667,4596,0.0,0.0,0.0,0.0,0.0,323,60,Monday,3111,0,5,5,5,3.2,2,0,585,336.2,94
480324,40,3,987300,337192.3333333333,173,0.11979166666666667,0.0,0.0,0.0,0.0,384,60,Monday,3452,2,2,4,3,1.25,0,2,587,268.25,90
4806822,34,1,987300,987300.0,987300,0.22544642857142858,0.22544642857142858,0.0,0.0,0.0,896,138,Wednesday,95,2,0,1,1,1.0,1,1,120,120.0,120
4813319,35,2,987300,493924.5,549,0.0,0.0,0.0,0.0,0.0,387,75,Thursday,16,0,0,0,-,-,-,2,-,-,-
4819151,35,4,987300,264380.25,1394,0.8730842911877394,0.6532567049808429,0.0,0.21982758620689655,0.0,2088,54,Thursday,4937,6,1,3,3,1.0,0,0,2135,1052.0,407
4836224,71,3,987300,348787.3333333333,1513,0.0,0.0,0.0,0.0,0.0,212,39,Saturday,6573,0,3,2,6,3.5,1,0,711,603.0,495
4838295,51,4,987300,254232.0,1927,0.681024447031432,0.681024447031432,0.0,0.0,0.0,859,52,Saturday,3991,1,0,3,5,3.6666666666666665,3,0,740,549.3333333333334,400
4839037,34,4,987300,262840.75,174,0.4182076813655761,0.4182076813655761,0.0,0.0,0.0,703,79,Saturday,10036,1,2,5,5,1.8,1,2,1323,492.6,37
4840093,58,2,987300,495045.5,2791,0.5478260869565217,0.5478260869565217,0.0,0.0,0.0,1150,99,Saturday,138,2,0,2,0,0.0,0,3,790,416.5,43
4860590,41,1,987300,987300.0,987300,0.0,0.0,0.0,0.0,0.0,200,37,Tuesday,10015,0,2,3,4,3.6666666666666665,3,1,341,314.3333333333333,274
4861488,48,2,987300,494240.0,1180,0.8169491525423729,0.8169491525423729,0.0,0.0,0.0,885,33,Tuesday,600,2,0,3,13,7.333333333333333,1,2,488,247.0,48
4872986,88,2,987300,879034.0,770768,0.7024390243902439,0.1589430894308943,0.0,0.0,0.0,2460,139,Wednesday,88,8,3,1,0,0.0,0,0,403,403.0,403
4873896,22,3,987300,331352.0,913,0.3505747126436782,0.3505747126436782,0.0,0.0,0.0,522,69,Wednesday,470,2,0,2,1,1.0,1,1,250,234.5,219
4897534,69,2,987300,496837.0,6374,0.0,0.0,0.0,0.0,0.0,235,44,Friday,174,0,0,2,3,2.0,1,2,368,238.0,108
4899707,75,3,987300,342380.6666666667,15502,0.3824451410658307,0.3824451410658307,0.0,0.0,0.0,319,39,Friday,173,2,0,1,6,6.0,6,3,133,133.0,133
4901261,49,5,987300,366841.6,19692,0.0,0.0,0.0,0.0,0.0,244,50,Friday,12,0,0,1,0,0.0,0,1,259,259.0,259
4903824,38,3,987300,349192.3333333333,364,0.8114227286006427,0.8114227286006427,0.0,0.0,0.0,6846,232,Friday,41,4,6,1,6,6.0,6,7,597,597.0,597
4905743,59,4,987300,441558.5,2090,0.40226986128625475,0.40226986128625475,0.0,0.0,0.0,793,85,Saturday,639,2,15,2,14,8.5,3,3,3676,2229.5,783
4907055,43,2,987300,494078.0,856,0.1928020565552699,0.0,0.0,0.1928020565552699,0.0,778,114,Saturday,7244,2,3,1,8,8.0,8,0,427,427.0,427
4923380,43,2,987300,560878.0,134456,0.0,0.0,0.0,0.0,0.0,310,62,Monday,105,0,19,6,27,9.166666666666666,3,0,453,263.6666666666667,131
4931590,64,1,987300,987300.0,987300,0.4972972972972973,0.4972972972972973,0.0,0.0,0.0,185,20,Tuesday,1,1,0,2,0,0.0,0,1,489,287.0,85
4933956,42,4,987300,347277.75,17136,0.0,0.0,0.0,0.0,0.0,202,29,Tuesday,25,0,0,3,1,0.3333333333333333,0,2,423,286.0,79
4940654,57,2,987300,532779.0,78258,0.24726336123631681,0.13071474565357372,0.0,0.11654861558274308,0.0,1553,225,Wednesday,858,10,1,3,3,1.6666666666666667,1,2,1199,632.0,274
494537,32,2,987300,509229.5,31159,0.0,0.0,0.0,0.0,0.0,110,21,Friday,8475,0,22,5,20,5.0,0,0,244,144.8,80
4945944,78,5,987300,217817.8,6274,0.0,0.0,0.0,0.0,0.0,503,86,Wednesday,358,0,1,2,2,1.0,0,0,776,546.5,317
4954091,96,3,987300,329676.6666666667,550,0.6654767975522693,0.6654767975522693,0.0,0.0,0.0,1961,111,Thursday,54,1,0,1,0,0.0,0,0,98,98.0,98
4954807,54,3,987300,599232.3333333334,39629,0.40192926045016075,0.40192926045016075,0.0,0.0,0.0,622,70,Thursday,1442,2,0,2,0,0.0,0,0,723,428.5,134
4955004,43,3,987300,448905.0,50633,0.0,0.0,0.0,0.0,0.0,137,24,Thursday,1,0,0,1,0,0.0,0,1,218,218.0,218
4970571,54,3,987300,330204.3333333333,16,0.4883227176220807,0.4883227176220807,0.0,0.0,0.0,942,77,Friday,485,4,1,2,3,2.0,1,1,597,412.0,227
4970991,29,4,987300,250439.5,832,0.2509090909090909,0.0,0.0,0.2509090909090909,0.0,825,106,Friday,335,2,0,1,0,0.0,0,0,253,253.0,253
4973517,45,4,987300,267379.25,710,0.640722724113968,0.640722724113968,0.0,0.0,0.0,1439,76,Friday,11,4,2,4,2,0.5,0,1,1414,827.5,89
5014680,72,4,987300,248918.0,1201,0.0,0.0,0.0,0.0,0.0,838,170,Wednesday,2053,0,5,2,4,2.0,0,2,9673,5176.5,680
5019726,35,2,987300,494500.5,1701,0.0,0.0,0.0,0.0,0.0,264,48,Wednesday,797,0,7,5,6,2.0,-2,0,790,586.8,297
5044277,70,4,987300,252515.75,1725,0.6903697683868346,0.49167005282405524,0.0,0.19869971556277935,0.0,2461,135,Friday,12671,8,2,1,7,7.0,7,0,597,597.0,597
5045424,112,2,987300,879034.0,770768,0.9296943231441048,0.6305676855895197,0.0,0.29912663755458513,0.0,2290,32,Friday,11,5,0,2,0,0.0,0,3,390,266.5,143
5058476,29,4,987300,248020.0,434,0.8120911793855302,0.8120911793855302,0.0,0.0,0.0,5045,175,Sunday,8,1,1,2,3,2.0,1,2,805,483.5,162
5061973,47,2,987300,500377.0,13454,0.0,0.0,0.0,0.0,0.0,466,91,Monday,137,0,2,3,1,0.3333333333333333,0,0,466,335.0,218
506939,51,3,987300,341405.3333333333,1275,0.0,0.0,0.0,0.0,0.0,440,83,Tuesday,56,0,2,7,15,5.428571428571429,0,0,854,456.14285714285717,136
5077770,32,3,987300,329452.0,230,0.0,0.0,0.0,0.0,0.0,330,61,Tuesday,5892,0,4,2,7,5.0,3,0,301,255.0,209
5088068,35,3,987300,352095.3333333333,31159,0.8202531645569621,0.0,0.0,0.5462025316455696,0.0,1580,51,Wednesday,388,3,1,3,2,0.6666666666666666,0,0,1044,530.3333333333334,144
5088451,67,5,987300,472334.2,777,0.0,0.0,0.0,0.0,0.0,533,98,Wednesday,636,0,0,3,2,1.6666666666666667,1,2,610,311.3333333333333,113
5115088,50,3,987300,360449.6666666667,934,0.0,0.0,0.0,0.0,0.0,246,47,Friday,No owner,0,3,2,18,11.0,4,3,719,494.0,269
5115903,57,5,987300,204236.0,434,0.0,0.0,0.0,0.0,0.0,579,103,Friday,625,0,0,2,1,1.0,1,0,258,154.0,50
5118757,44,2,987300,533067.5,78835,0.0,0.0,0.0,0.0,0.0,396,72,Friday,3673,0,1,3,2,0.6666666666666666,0,4,536,414.6666666666667,316
5119562,52,2,987300,494114.0,928,0.3343701399688958,0.3343701399688958,0.0,0.0,0.0,643,74,Friday,1867,4,0,2,4,4.0,4,3,223,210.5,198
512304,61,3,1016740,677548.3333333334,28605,0.8608470181503889,0.0,0.0,0.8608470181503889,0.0,1157,36,Wednesday,15718,1,1,3,3,1.3333333333333333,0,0,724,298.3333333333333,58
5127969,62,4,987300,248026.5,61,0.0,0.0,0.0,0.0,0.0,758,146,Saturday,8290,0,3,1,4,4.0,4,0,198,198.0,198
5146654,39,3,987300,332290.0,245,0.0,0.0,0.0,0.0,0.0,119,21,Monday,3844,0,6,2,7,5.0,3,1,200,175.0,150
5160904,47,5,987300,206246.6,77,0.3731041456016178,0.3731041456016178,0.0,0.0,0.0,989,112,Tuesday,24193,2,0,1,0,0.0,0,0,53,53.0,53
5165994,34,3,987300,332937.3333333333,5669,0.7630769230769231,0.7630769230769231,0.0,0.0,0.0,325,15,Wednesday,1253,1,1,4,5,1.0,-1,0,478,297.5,164
5171204,21,1,987300,987300.0,987300,0.34717784877529284,0.34717784877529284,0.0,0.0,0.0,939,117,Wednesday,6,1,1,4,4,2.5,0,2,1225,656.5,260
5184733,30,5,987300,204969.0,1032,0.0,0.0,0.0,0.0,0.0,673,133,Thursday,20896,0,4,5,5,2.0,1,1,798,375.6,57
5193592,72,3,987300,335646.0,1227,0.3393939393939394,0.3393939393939394,0.0,0.0,0.0,165,22,Friday,1953,3,1,3,1,0.6666666666666666,0,1,2229,1096.0,149
5195887,46,3,987300,378614.0,14086,0.21904761904761905,0.0,0.0,0.0,0.0,105,15,Friday,1274,2,1,4,7,2.5,0,2,525,321.25,105
5198960,45,3,987300,448905.0,50633,0.0,0.0,0.0,0.0,0.0,360,64,Friday,4476,0,3,3,1,1.0,1,0,866,546.3333333333334,207
5203330,39,2,987300,505820.0,24340,0.6358267716535433,0.6358267716535433,0.0,0.0,0.0,508,37,Saturday,4877,1,1,3,2,1.6666666666666667,1,0,559,464.0,351
5209855,42,1,987300,987300.0,987300,0.9633401221995926,0.9633401221995926,0.0,0.0,0.0,491,4,Sunday,16,1,3,7,2,0.5714285714285714,0,2,820,277.57142857142856,72
5216167,73,2,987300,497000.0,6700,0.0,0.0,0.0,0.0,0.0,806,138,Monday,2504,0,1,1,2,2.0,2,2,395,395.0,395
5216946,65,2,987300,497971.5,8643,0.7426666666666667,0.7426666666666667,0.0,0.0,0.0,750,42,Monday,37,1,2,4,3,1.25,0,1,1119,770.25,328
5228727,23,4,987300,250243.25,929,0.8872053872053872,0.0,0.0,0.0,0.0,594,13,Tuesday,337,1,0,0,-,-,-,4,-,-,-
5231411,36,3,987300,335395.6666666667,476,0.14977307110438728,0.14977307110438728,0.0,0.0,0.0,661,101,Tuesday,2801,2,1,3,1,0.6666666666666666,0,0,627,495.0,336
5250997,17,2,987300,494908.0,2516,0.0,0.0,0.0,0.0,0.0,153,29,Wednesday,No owner,0,2,2,2,1.5,1,1,104,67.5,31
5254684,42,2,987300,497992.5,8685,0.0,0.0,0.0,0.0,0.0,485,81,Thursday,2024,0,2,2,0,0.0,0,0,154,149.5,145
5254746,48,3,987300,331139.3333333333,128,0.6824817518248175,0.6824817518248175,0.0,0.0,0.0,274,16,Thursday,3087,1,1,4,2,1.5,0,0,823,434.25,62
5257326,63,2,987300,498761.5,10223,0.0,0.0,0.0,0.0,0.0,254,46,Thursday,634,0,0,2,2,1.0,0,1,326,312.5,299
5269291,52,2,987300,495035.5,2771,0.0,0.0,0.0,0.0,0.0,355,64,Friday,6,0,1,3,3,1.3333333333333333,0,2,462,250.33333333333334,83
5270981,60,4,987300,266587.5,3800,0.8178838951310862,0.0,0.0,0.0,0.0,2136,76,Friday,237,2,6,3,3,1.0,0,0,741,469.0,169
5278135,47,4,987300,248594.25,366,0.0,0.0,0.0,0.0,0.0,253,49,Friday,89,0,1,1,2,2.0,2,2,229,229.0,229
5283778,57,2,987300,506792.5,26285,0.7846715328467153,0.7846715328467153,0.0,0.0,0.0,274,14,Saturday,29735,2,2,1,10,10.0,10,0,151,151.0,151
5291791,32,2,987300,738164.0,489028,0.9742473703300689,0.6579615524120421,0.0,0.31628581791802685,0.0,2757,14,Sunday,6,5,0,2,1,0.5,0,1,595,413.0,231
5294206,32,3,987300,337624.0,6880,0.6912257200267917,0.5820495646349632,0.0,0.0,0.0,1493,97,Monday,218,4,0,3,1,0.6666666666666666,0,0,410,269.0,55
5303622,129,4,987300,281278.0,9680,0.0,0.0,0.0,0.0,0.0,358,73,Monday,676,0,0,1,1,1.0,1,0,372,372.0,372
5332078,79,5,987300,358964.0,10670,0.0,0.0,0.0,0.0,0.0,390,72,Wednesday,5917,0,1,3,2,1.3333333333333333,1,1,669,585.6666666666666,502
5351927,48,4,987300,254918.0,128,0.9476203886229231,0.0,0.0,0.1638974936637567,0.0,3551,35,Friday,1971,5,0,1,2,2.0,2,0,82,82.0,82
5357455,40,3,987300,588460.6666666666,7314,0.0,0.0,0.0,0.0,0.0,425,82,Friday,1747,0,55,23,51,6.0,-1,2,3426,1321.391304347826,189
5362181,22,3,987300,340991.0,13251,0.7057115198451114,0.7057115198451114,0.0,0.0,0.0,1033,61,Saturday,6338,2,0,2,2,1.0,0,1,353,341.0,329
5362484,48,3,987300,355534.0,467,0.0,0.0,0.0,0.0,0.0,304,59,Saturday,2718,0,2,1,3,3.0,3,5,324,324.0,324
5368989,68,3,1016740,694099.3333333334,78258,0.6671469740634006,0.15898174831892412,0.0,0.5081652257444764,0.0,2082,128,Sunday,1278,9,1,2,3,1.5,0,3,223,150.0,77
5369162,47,5,987300,209872.6,19,0.19907407407407407,0.19907407407407407,0.0,0.0,0.0,648,94,Sunday,103,1,5,2,1,0.5,0,3,637,421.0,205
5377540,64,3,987300,355690.0,1512,0.35522904062229904,0.23638720829732066,0.0,0.11884183232497839,0.0,2314,270,Monday,31,4,4,1,2,2.0,2,0,76,76.0,76
5380201,78,4,987300,339137.5,856,0.546846295162278,0.496325780771586,0.0,0.0,0.0,3266,256,Monday,2133,8,1,1,2,2.0,2,0,82,82.0,82
5394179,78,2,987300,494989.5,2679,0.8574048601558918,0.0,0.0,0.8574048601558918,0.0,2181,62,Tuesday,1194,1,2,3,5,2.3333333333333335,1,0,2786,1068.6666666666667,205
5396884,62,4,987300,250066.25,59,0.0,0.0,0.0,0.0,0.0,126,28,Tuesday,84,0,1,2,4,2.0,0,0,797,718.0,639
5405830,30,3,987300,352869.6666666667,20676,0.040376850605652756,0.040376850605652756,0.0,0.0,0.0,743,127,Wednesday,363,2,5,2,6,2.5,-1,2,914,510.5,107
5436961,47,5,1016740,500526.2,2683,0.0,0.0,0.0,0.0,0.0,607,110,Friday,242,0,0,1,0,0.0,0,0,215,215.0,215
5443177,32,4,987300,248031.0,655,0.0,0.0,0.0,0.0,0.0,983,163,Saturday,3017,0,6,2,7,3.5,0,3,822,788.5,755
5457406,24,2,987300,507952.5,28605,0.9111894838089131,0.42160949022122474,0.0,0.4895799935876884,0.0,3119,50,Monday,84,5,0,1,0,0.0,0,6,556,556.0,556
5463860,53,1,987300,987300.0,987300,0.8526405451448041,0.8526405451448041,0.0,0.0,0.0,2348,59,Monday,136,1,0,2,0,0.0,0,1,512,371.5,231
5464780,39,2,987300,879034.0,770768,0.42823529411764705,0.42823529411764705,0.0,0.0,0.0,850,95,Monday,72,1,0,2,3,1.5,0,0,539,363.5,188
5487838,42,5,987300,201091.2,1416,0.1365142478462558,0.1365142478462558,0.0,0.0,0.0,3018,476,Wednesday,417,2,3,3,3,1.6666666666666667,0,7,906,647.6666666666666,322
5497297,52,3,987300,336160.3333333333,3504,0.0,0.0,0.0,0.0,0.0,262,46,Thursday,5005,0,9,2,13,7.0,1,3,966,656.5,347
5497554,70,5,987300,218522.6,312,0.5385632437197003,0.21771705597179375,0.0,0.2631115028646981,0.0,2269,206,Thursday,1259,6,1,1,0,0.0,0,0,133,133.0,133
5510160,42,3,987300,371999.6666666667,230,0.5507007419620775,0.5507007419620775,0.0,0.0,0.0,1213,102,Friday,3137,1,0,1,1,1.0,1,0,107,107.0,107
5510191,36,2,987300,496837.0,6374,0.15875613747954173,0.0,0.0,0.0,0.0,611,95,Friday,14769,2,0,0,-,-,-,2,-,-,-
5522655,37,4,987300,274948.5,24034,0.620979020979021,0.620979020979021,0.0,0.0,0.0,715,55,Saturday,4393,2,4,2,2,1.5,1,0,586,569.0,552
5530104,34,3,987300,348350.3333333333,202,0.5426136363636364,0.5426136363636364,0.0,0.0,0.0,2816,231,Sunday,23042,4,1,2,1,1.0,1,8,138,95.5,53
5556751,47,1,987300,987300.0,987300,0.0,0.0,0.0,0.0,0.0,171,35,Tuesday,2111,0,-2,1,0,0.0,0,0,165,165.0,165
5567444,30,4,987300,257600.25,39,0.4276923076923077,0.4276923076923077,0.0,0.0,0.0,650,57,Wednesday,691,2,0,1,2,2.0,2,0,791,791.0,791
5568724,32,5,987300,213991.6,2895,0.8044957113280095,0.0,0.0,0.0,0.0,3381,123,Wednesday,920,4,0,3,3,1.6666666666666667,1,0,1540,1155.6666666666667,870
5568806,64,4,987300,284861.5,424,0.8726235741444867,0.7431347697507393,0.0,0.0,0.0,4734,109,Wednesday,13,6,2,6,8,2.5,0,1,866,571.1666666666666,249
5573693,88,3,987300,346599.0,1864,0.0,0.0,0.0,0.0,0.0,216,44,Wednesday,308,0,0,1,0,0.0,0,0,357,357.0,357
5607437,77,4,987300,254772.25,811,0.0,0.0,0.0,0.0,0.0,362,64,Saturday,1322,0,0,1,3,3.0,3,0,112,112.0,112
5613616,47,4,987300,270409.0,4135,0.7274421080649455,0.7274421080649455,0.0,0.0,0.0,3757,183,Sunday,1766,2,1,1,1,1.0,1,0,2487,2487.0,2487
5619223,23,2,987300,533067.5,78835,0.0,0.0,0.0,0.0,0.0,236,43,Monday,251,0,3,2,4,3.0,2,1,2960,1586.5,213
5621788,34,5,987300,286734.8,4639,0.7546785486950986,0.7546785486950986,0.0,0.0,0.0,7855,347,Monday,6,8,1,0,-,-,-,2,-,-,-
5623255,75,5,987300,297756.0,37827,0.8483424047501237,0.8483424047501237,0.0,0.0,0.0,4042,110,Monday,4393,4,3,2,1,0.5,0,0,371,331.0,291
5623919,46,4,987300,261470.5,45,0.16223067173637515,0.16223067173637515,0.0,0.0,0.0,1578,177,Monday,360,2,0,3,4,1.6666666666666667,0,0,547,323.0,182
5625262,24,3,987300,355442.3333333333,16394,0.0,0.0,0.0,0.0,0.0,421,76,Monday,875,0,1,1,3,3.0,3,0,325,325.0,325
563109,81,2,987300,500275.5,13251,0.3475409836065574,0.3475409836065574,0.0,0.0,0.0,305,39,Wednesday,102,2,1,5,6,1.0,-1,0,469,215.2,42
5632531,44,2,987300,879034.0,770768,0.8696808510638298,0.7189716312056738,0.0,0.0,0.0,1128,28,Tuesday,1,4,0,4,7,2.5,0,1,445,195.0,70
5632593,88,3,987300,332834.3333333333,4980,0.9425813636926123,0.0,0.0,0.0,0.0,8081,93,Tuesday,10,2,0,1,1,1.0,1,0,107,107.0,107
5640775,28,3,987300,337842.6666666667,104,0.2642857142857143,0.0,0.0,0.0,0.0,140,20,Tuesday,128,1,3,2,2,1.5,1,2,588,385.0,182
5646624,37,3,987300,343573.3333333333,14815,0.6480908152734778,0.0,0.0,0.6480908152734778,0.0,969,54,Wednesday,1954,6,2,1,2,2.0,2,0,465,465.0,465
5646840,68,4,987300,249158.5,2862,0.509090909090909,0.14385964912280702,0.0,0.0,0.0,3135,273,Wednesday,136,8,6,4,1,0.25,0,4,596,484.0,255
5656814,44,4,987300,272625.25,4482,0.5327635327635327,0.5327635327635327,0.0,0.0,0.0,1053,97,Wednesday,2039,2,3,3,1,1.0,1,2,1135,693.0,408
5659989,83,2,987300,493978.5,657,0.0,0.0,0.0,0.0,0.0,317,62,Thursday,1,0,0,0,-,-,-,3,-,-,-
5674157,42,3,987300,384532.0,37827,0.0,0.0,0.0,0.0,0.0,329,69,Friday,20,0,-1,3,1,0.3333333333333333,0,0,455,252.66666666666666,52
5676231,51,3,987300,343762.6666666667,5238,0.5587628865979382,0.0,0.0,0.5319587628865979,0.0,485,39,Friday,29735,4,10,5,11,2.6,-2,1,563,380.4,109
5690954,89,4,987300,257953.75,2674,0.0,0.0,0.0,0.0,0.0,339,62,Sunday,1390,0,7,9,19,4.888888888888889,0,1,1624,730.0,261
5711725,63,5,987300,205686.0,483,0.0,0.0,0.0,0.0,0.0,692,130,Tuesday,1,0,0,0,-,-,-,2,-,-,-
5720234,53,3,987300,358491.3333333333,39629,0.0,0.0,0.0,0.0,0.0,676,104,Tuesday,1804,0,0,1,0,0.0,0,1,725,725.0,725
5725892,66,1,987300,987300.0,987300,0.22164948453608246,0.0,0.0,0.0,0.0,388,58,Wednesday,1191,4,62,4,179,51.75,1,4,1191,530.0,296
574746,51,3,987300,348547.0,792,0.43213296398891965,0.43213296398891965,0.0,0.0,0.0,361,37,Sunday,29734,2,1,1,1,1.0,1,4,573,573.0,573
5760563,62,5,987300,228706.6,11641,0.0,0.0,0.0,0.0,0.0,2982,562,Friday,1239,0,2,2,2,2.0,2,1,1025,939.5,854
5761188,63,3,987300,342260.6666666667,732,0.7569204152249135,0.03892733564013841,0.0,0.6955017301038062,0.0,1156,53,Saturday,5743,7,4,1,12,12.0,12,1,146,146.0,146
5761894,40,5,987300,222520.8,1340,0.0,0.0,0.0,0.0,0.0,1291,234,Saturday,259,0,0,2,1,0.5,0,0,289,219.0,149
5768036,44,2,987300,879034.0,770768,0.3175,0.3175,0.0,0.0,0.0,400,47,Sunday,1885,2,0,2,0,0.0,0,0,200,167.5,135
5774104,76,5,987300,352407.4,275,0.4253990284524636,0.4253990284524636,0.0,0.0,0.0,1441,153,Monday,153,6,30,1,28,28.0,28,1,1505,1505.0,1505
5774128,37,1,987300,987300.0,987300,0.8896126157010628,0.8896126157010628,0.0,0.0,0.0,2917,67,Monday,690,3,1,2,2,1.0,0,0,524,354.0,184
5778491,45,3,987300,340782.3333333333,11153,0.0,0.0,0.0,0.0,0.0,317,65,Monday,176,0,7,4,8,4.0,1,6,687,529.0,318
5784204,54,4,987300,253553.25,1137,0.0,0.0,0.0,0.0,0.0,225,41,Monday,8,0,0,3,2,1.3333333333333333,1,1,474,343.3333333333333,112
5788414,44,5,987300,210948.4,204,0.0,0.0,0.0,0.0,0.0,727,147,Tuesday,6334,0,11,3,13,5.0,0,0,848,379.3333333333333,134
5791508,39,3,987300,586085.6666666666,189,0.0,0.0,0.0,0.0,0.0,172,36,Tuesday,1993,0,16,2,30,15.0,0,1,1275,698.0,121
5801594,61,3,987300,331504.6666666667,1438,0.8622222222222222,0.8622222222222222,0.0,0.0,0.0,3375,96,Wednesday,207,2,1,0,-,-,-,2,-,-,-
5804762,40,3,987300,333774.6666666667,6999,0.4175977653631285,0.4175977653631285,0.0,0.0,0.0,716,82,Wednesday,6,2,1,6,2,0.5,0,1,684,436.0,279
5807465,39,4,987300,257642.25,1054,0.6808282756158515,0.6808282756158515,0.0,0.0,0.0,2801,160,Wednesday,64,5,2,4,2,1.0,0,6,1279,664.5,223
5826384,60,5,987300,213214.6,4189,0.6431535269709544,0.6431535269709544,0.0,0.0,0.0,723,45,Thursday,8034,2,29,7,28,6.571428571428571,0,4,1585,792.1428571428571,130
5830724,57,5,987300,216882.0,1593,0.0,0.0,0.0,0.0,0.0,1132,206,Friday,458,0,1,3,1,0.6666666666666666,0,0,890,753.3333333333334,519
